Arrangement Type,Unit Price,Quantity,Total Price,Cost,Labor
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Cascading Flowers,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Cascading Flowers,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Cascading Flowers,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Cascading Flowers,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Cascading Flowers,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Flower Ground Meadow,$600.00 ,1,$600.00 ,$120.00 ,$60.00 
Small Arrangement,$55.00 ,11,$605.00 ,$121.00 ,$121.00 
Small Arrangement,$55.00 ,11,$605.00 ,$121.00 ,$121.00 
Medium Arrangement,$125.00 ,5,$625.00 ,$125.00 ,$62.50 
Medium Arrangement,$125.00 ,5,$625.00 ,$125.00 ,$62.50 
Medium Arrangement,$125.00 ,5,$625.00 ,$125.00 ,$62.50 
Medium Arrangement,$125.00 ,5,$625.00 ,$125.00 ,$62.50 
Medium Arrangement,$125.00 ,5,$625.00 ,$125.00 ,$62.50 
Medium Arrangement,$125.00 ,5,$625.00 ,$125.00 ,$62.50 
Medium Arrangement,$125.00 ,5,$625.00 ,$125.00 ,$62.50 
Medium Arrangement,$125.00 ,5,$625.00 ,$125.00 ,$62.50 
Bridesmaid Bouquet,$70.00 ,9,$630.00 ,$126.00 ,$94.50 
Bridesmaid Bouquet,$70.00 ,9,$630.00 ,$126.00 ,$94.50 
Bridesmaid Bouquet,$90.00 ,7,$630.00 ,$126.00 ,$94.50 
Bridesmaid Bouquet,$90.00 ,7,$630.00 ,$126.00 ,$94.50 
Bridesmaid Bouquet,$80.00 ,8,$640.00 ,$128.00 ,$96.00 
Bridesmaid Bouquet,$80.00 ,8,$640.00 ,$128.00 ,$96.00 
Flower Cloud,$325.00 ,2,$650.00 ,$130.00 ,$65.00 
Flower Cloud,$325.00 ,2,$650.00 ,$130.00 ,$65.00 
Flower Cloud,$325.00 ,2,$650.00 ,$130.00 ,$65.00 
Flower Cloud,$325.00 ,2,$650.00 ,$130.00 ,$65.00 
Flower Cloud,$325.00 ,2,$650.00 ,$130.00 ,$65.00 
Flower Cloud,$325.00 ,2,$650.00 ,$130.00 ,$65.00 
Flower Cloud,$325.00 ,2,$650.00 ,$130.00 ,$65.00 
Flower Cloud,$325.00 ,2,$650.00 ,$130.00 ,$65.00 
Flower Cloud,$325.00 ,2,$650.00 ,$130.00 ,$65.00 
Flower Cloud,$325.00 ,2,$650.00 ,$130.00 ,$65.00 
Flower Cloud,$325.00 ,2,$650.00 ,$130.00 ,$65.00 
Flower Cloud,$325.00 ,2,$650.00 ,$130.00 ,$65.00 
Cascading Flowers,$650.00 ,1,$650.00 ,$130.00 ,$65.00 
Cascading Flowers,$650.00 ,1,$650.00 ,$130.00 ,$65.00 
Cascading Flowers,$650.00 ,1,$650.00 ,$130.00 ,$65.00 
Cascading Flowers,$650.00 ,1,$650.00 ,$130.00 ,$65.00 
Cascading Flowers,$650.00 ,1,$650.00 ,$130.00 ,$65.00 
Cascading Flowers,$650.00 ,1,$650.00 ,$130.00 ,$65.00 
Cascading Flowers,$650.00 ,1,$650.00 ,$130.00 ,$65.00 
Cascading Flowers,$650.00 ,1,$650.00 ,$130.00 ,$65.00 
Cascading Flowers,$650.00 ,1,$650.00 ,$130.00 ,$65.00 
Cascading Flowers,$650.00 ,1,$650.00 ,$130.00 ,$65.00 
Cascading Flowers,$650.00 ,1,$650.00 ,$130.00 ,$65.00 
Cascading Flowers,$650.00 ,1,$650.00 ,$130.00 ,$65.00 
Cascading Flowers,$650.00 ,1,$650.00 ,$130.00 ,$65.00 
Cascading Flowers,$650.00 ,1,$650.00 ,$130.00 ,$65.00 
Cascading Flowers,$650.00 ,1,$650.00 ,$130.00 ,$65.00 
Cascading Flowers,$650.00 ,1,$650.00 ,$130.00 ,$65.00 
Cascading Flowers,$650.00 ,1,$650.00 ,$130.00 ,$65.00 
Cascading Flowers,$650.00 ,1,$650.00 ,$130.00 ,$65.00 
Small Arrangement,$55.00 ,12,$660.00 ,$132.00 ,$132.00 
Small Arrangement,$55.00 ,12,$660.00 ,$132.00 ,$132.00 
Small Arrangement,$55.00 ,12,$660.00 ,$132.00 ,$132.00 
Small Arrangement,$55.00 ,12,$660.00 ,$132.00 ,$132.00 
Bridesmaid Bouquet,$60.00 ,11,$660.00 ,$132.00 ,$132.00 
Bridesmaid Bouquet,$60.00 ,11,$660.00 ,$132.00 ,$132.00 
Bridesmaid Bouquet,$110.00 ,6,$660.00 ,$132.00 ,$99.00 
Bridesmaid Bouquet,$110.00 ,6,$660.00 ,$132.00 ,$99.00 
Large Arrangement,$335.00 ,2,$670.00 ,$134.00 ,$67.00 
Large Arrangement,$335.00 ,2,$670.00 ,$134.00 ,$67.00 
Large Arrangement,$335.00 ,2,$670.00 ,$134.00 ,$67.00 
Large Arrangement,$335.00 ,2,$670.00 ,$134.00 ,$67.00 
Large Arrangement,$335.00 ,2,$670.00 ,$134.00 ,$67.00 
Large Arrangement,$335.00 ,2,$670.00 ,$134.00 ,$67.00 
Large Arrangement,$335.00 ,2,$670.00 ,$134.00 ,$67.00 
Large Arrangement,$335.00 ,2,$670.00 ,$134.00 ,$67.00 
Small Arrangement,$75.00 ,9,$675.00 ,$135.00 ,$101.25 
Small Arrangement,$75.00 ,9,$675.00 ,$135.00 ,$101.25 
Small Arrangement,$75.00 ,9,$675.00 ,$135.00 ,$101.25 
Small Arrangement,$75.00 ,9,$675.00 ,$135.00 ,$101.25 
Small Arrangement,$75.00 ,9,$675.00 ,$135.00 ,$101.25 
Small Arrangement,$75.00 ,9,$675.00 ,$135.00 ,$101.25 
Flower Cloud,$225.00 ,3,$675.00 ,$135.00 ,$67.50 
Flower Cloud,$225.00 ,3,$675.00 ,$135.00 ,$67.50 
Bridesmaid Bouquet,$70.00 ,10,$700.00 ,$140.00 ,$140.00 
Bridesmaid Bouquet,$100.00 ,7,$700.00 ,$140.00 ,$105.00 
Flower Cloud,$175.00 ,4,$700.00 ,$140.00 ,$70.00 
Flower Cloud,$175.00 ,4,$700.00 ,$140.00 ,$70.00 
Bridal Bouquet,$350.00 ,2,$700.00 ,$140.00 ,$70.00 
Bridal Bouquet,$350.00 ,2,$700.00 ,$140.00 ,$70.00 
Flower Cloud,$350.00 ,2,$700.00 ,$140.00 ,$70.00 
Flower Cloud,$350.00 ,2,$700.00 ,$140.00 ,$70.00 
Large Arrangement,$350.00 ,2,$700.00 ,$140.00 ,$70.00 
Large Arrangement,$350.00 ,2,$700.00 ,$140.00 ,$70.00 
Cascading Flowers,$700.00 ,1,$700.00 ,$140.00 ,$70.00 
Cascading Flowers,$700.00 ,1,$700.00 ,$140.00 ,$70.00 
Cascading Flowers,$700.00 ,1,$700.00 ,$140.00 ,$70.00 
Cascading Flowers,$700.00 ,1,$700.00 ,$140.00 ,$70.00 
Cascading Flowers,$700.00 ,1,$700.00 ,$140.00 ,$70.00 
Cascading Flowers,$700.00 ,1,$700.00 ,$140.00 ,$70.00 
Cascading Flowers,$700.00 ,1,$700.00 ,$140.00 ,$70.00 
Cascading Flowers,$700.00 ,1,$700.00 ,$140.00 ,$70.00 
Cascading Flowers,$700.00 ,1,$700.00 ,$140.00 ,$70.00 
Dancefloor Install,$700.00 ,1,$700.00 ,$140.00 ,$70.00 
Dancefloor Install,$700.00 ,1,$700.00 ,$140.00 ,$70.00 
Dancefloor Install,$700.00 ,1,$700.00 ,$140.00 ,$70.00 
Dancefloor Install,$700.00 ,1,$700.00 ,$140.00 ,$70.00 
Dancefloor Install,$700.00 ,1,$700.00 ,$140.00 ,$70.00 
Dancefloor Install,$700.00 ,1,$700.00 ,$140.00 ,$70.00 
Dancefloor Install,$700.00 ,1,$700.00 ,$140.00 ,$70.00 
Dancefloor Install,$700.00 ,1,$700.00 ,$140.00 ,$70.00 
Dancefloor Install,$700.00 ,1,$700.00 ,$140.00 ,$70.00 
Dancefloor Install,$700.00 ,1,$700.00 ,$140.00 ,$70.00 
Flower Ground Meadow,$700.00 ,1,$700.00 ,$140.00 ,$70.00 
Flower Ground Meadow,$700.00 ,1,$700.00 ,$140.00 ,$70.00 
Flower Ground Meadow,$700.00 ,1,$700.00 ,$140.00 ,$70.00 
Flower Ground Meadow,$700.00 ,1,$700.00 ,$140.00 ,$70.00 
Flower Ground Meadow,$700.00 ,1,$700.00 ,$140.00 ,$70.00 
Flower Ground Meadow,$700.00 ,1,$700.00 ,$140.00 ,$70.00 
Flower Ground Meadow,$700.00 ,1,$700.00 ,$140.00 ,$70.00 
Flower Ground Meadow,$700.00 ,1,$700.00 ,$140.00 ,$70.00 
Flower Ground Meadow,$700.00 ,1,$700.00 ,$140.00 ,$70.00 
Flower Ground Meadow,$700.00 ,1,$700.00 ,$140.00 ,$70.00 
Flower Ground Meadow,$700.00 ,1,$700.00 ,$140.00 ,$70.00 
Flower Ground Meadow,$700.00 ,1,$700.00 ,$140.00 ,$70.00 
Flower Ground Meadow,$700.00 ,1,$700.00 ,$140.00 ,$70.00 
Flower Ground Meadow,$700.00 ,1,$700.00 ,$140.00 ,$70.00 
Flower Ground Meadow,$700.00 ,1,$700.00 ,$140.00 ,$70.00 
Flower Ground Meadow,$700.00 ,1,$700.00 ,$140.00 ,$70.00 
Flower Ground Meadow,$700.00 ,1,$700.00 ,$210.00 ,$70.00 
Flower Ground Meadow,$700.00 ,1,$700.00 ,$210.00 ,$70.00 
Flower Ground Meadow,$700.00 ,1,$700.00 ,$210.00 ,$70.00 
Flower Ground Meadow,$700.00 ,1,$700.00 ,$210.00 ,$70.00 
Flower Ground Meadow,$700.00 ,1,$700.00 ,$210.00 ,$70.00 
Flower Ground Meadow,$700.00 ,1,$700.00 ,$210.00 ,$70.00 
Flower Ground Meadow,$700.00 ,1,$700.00 ,$210.00 ,$70.00 
Flower Ground Meadow,$700.00 ,1,$700.00 ,$210.00 ,$70.00 
Flower Ground Meadow,$700.00 ,1,$700.00 ,$210.00 ,$70.00 
Flower Ground Meadow,$700.00 ,1,$700.00 ,$210.00 ,$70.00 
Flower Ground Meadow,$700.00 ,1,$700.00 ,$210.00 ,$70.00 
Flower Ground Meadow,$700.00 ,1,$700.00 ,$210.00 ,$70.00 
Flower Ground Meadow,$700.00 ,1,$700.00 ,$210.00 ,$70.00 
Flower Ground Meadow,$700.00 ,1,$700.00 ,$210.00 ,$70.00 
Flower Ground Meadow,$700.00 ,1,$700.00 ,$210.00 ,$70.00 
Flower Ground Meadow,$700.00 ,1,$700.00 ,$210.00 ,$70.00 
Flower Ground Meadow,$700.00 ,1,$700.00 ,$210.00 ,$70.00 
Flower Ground Meadow,$700.00 ,1,$700.00 ,$210.00 ,$70.00 
Flower Ground Meadow,$700.00 ,1,$700.00 ,$210.00 ,$70.00 
Flower Ground Meadow,$700.00 ,1,$700.00 ,$210.00 ,$70.00 
Flower Ground Meadow,$700.00 ,1,$700.00 ,$210.00 ,$70.00 
Flower Ground Meadow,$700.00 ,1,$700.00 ,$210.00 ,$70.00 
Flower Ground Meadow,$700.00 ,1,$700.00 ,$210.00 ,$70.00 
Flower Ground Meadow,$700.00 ,1,$700.00 ,$210.00 ,$70.00 
Flower Ground Meadow,$700.00 ,1,$700.00 ,$210.00 ,$70.00 
Flower Ground Meadow,$700.00 ,1,$700.00 ,$210.00 ,$70.00 
Flower Ground Meadow,$700.00 ,1,$700.00 ,$210.00 ,$70.00 
Flower Ground Meadow,$700.00 ,1,$700.00 ,$210.00 ,$70.00 
Flower Ground Meadow,$700.00 ,1,$700.00 ,$210.00 ,$70.00 
Flower Ground Meadow,$700.00 ,1,$700.00 ,$210.00 ,$70.00 
Flower Ground Meadow,$700.00 ,1,$700.00 ,$210.00 ,$70.00 
Flower Ground Meadow,$700.00 ,1,$700.00 ,$210.00 ,$70.00 
Flower Ground Meadow,$700.00 ,1,$700.00 ,$210.00 ,$70.00 
Flower Ground Meadow,$700.00 ,1,$700.00 ,$210.00 ,$70.00 
Flower Ground Meadow,$700.00 ,1,$700.00 ,$210.00 ,$70.00 
Flower Ground Meadow,$700.00 ,1,$700.00 ,$210.00 ,$70.00 
Flower Ground Meadow,$700.00 ,1,$700.00 ,$210.00 ,$70.00 
Small Arrangement,$55.00 ,13,$715.00 ,$214.50 ,$143.00 
Bridesmaid Bouquet,$80.00 ,9,$720.00 ,$216.00 ,$108.00 
Bridesmaid Bouquet,$90.00 ,8,$720.00 ,$216.00 ,$108.00 
Bridesmaid Bouquet,$50.00 ,15,$750.00 ,$225.00 ,$150.00 
Small Arrangement,$75.00 ,10,$750.00 ,$225.00 ,$150.00 
Small Arrangement,$75.00 ,10,$750.00 ,$225.00 ,$150.00 
Small Arrangement,$75.00 ,10,$750.00 ,$225.00 ,$150.00 
Small Arrangement,$75.00 ,10,$750.00 ,$225.00 ,$150.00 
Medium Arrangement,$125.00 ,6,$750.00 ,$225.00 ,$112.50 
Medium Arrangement,$150.00 ,5,$750.00 ,$225.00 ,$75.00 
Medium Arrangement,$150.00 ,5,$750.00 ,$225.00 ,$75.00 
Medium Arrangement,$150.00 ,5,$750.00 ,$225.00 ,$75.00 
Medium Arrangement,$150.00 ,5,$750.00 ,$225.00 ,$75.00 
Medium Arrangement,$150.00 ,5,$750.00 ,$225.00 ,$75.00 
Medium Arrangement,$150.00 ,5,$750.00 ,$225.00 ,$75.00 
Medium Arrangement,$150.00 ,5,$750.00 ,$225.00 ,$75.00 
Medium Arrangement,$150.00 ,5,$750.00 ,$225.00 ,$75.00 
Medium Arrangement,$150.00 ,5,$750.00 ,$225.00 ,$75.00 
Flower Cloud,$375.00 ,2,$750.00 ,$225.00 ,$75.00 
Flower Cloud,$375.00 ,2,$750.00 ,$225.00 ,$75.00 
Dancefloor Install,$750.00 ,1,$750.00 ,$225.00 ,$75.00 
Dancefloor Install,$750.00 ,1,$750.00 ,$225.00 ,$75.00 
Dancefloor Install,$750.00 ,1,$750.00 ,$225.00 ,$75.00 
Dancefloor Install,$750.00 ,1,$750.00 ,$225.00 ,$75.00 
Dancefloor Install,$750.00 ,1,$750.00 ,$225.00 ,$75.00 
Flower Cloud,$200.00 ,4,$800.00 ,$240.00 ,$80.00 
Flower Cloud,$200.00 ,4,$800.00 ,$240.00 ,$80.00 
Large Arrangement,$200.00 ,4,$800.00 ,$240.00 ,$80.00 
Large Arrangement,$200.00 ,4,$800.00 ,$240.00 ,$80.00 
Cascading Flowers,$400.00 ,2,$800.00 ,$240.00 ,$80.00 
Cascading Flowers,$400.00 ,2,$800.00 ,$240.00 ,$80.00 
Cascading Flowers,$400.00 ,2,$800.00 ,$240.00 ,$80.00 
Flower Cloud,$400.00 ,2,$800.00 ,$240.00 ,$80.00 
Flower Cloud,$400.00 ,2,$800.00 ,$240.00 ,$80.00 
Flower Cloud,$400.00 ,2,$800.00 ,$240.00 ,$80.00 
Flower Cloud,$400.00 ,2,$800.00 ,$240.00 ,$80.00 
Flower Cloud,$400.00 ,2,$800.00 ,$240.00 ,$80.00 
Flower Cloud,$400.00 ,2,$800.00 ,$240.00 ,$80.00 
Flower Cloud,$400.00 ,2,$800.00 ,$240.00 ,$80.00 
Flower Cloud,$400.00 ,2,$800.00 ,$240.00 ,$80.00 
Flower Cloud,$400.00 ,2,$800.00 ,$240.00 ,$80.00 
Flower Cloud,$400.00 ,2,$800.00 ,$240.00 ,$80.00 
Large Arrangement,$400.00 ,2,$800.00 ,$240.00 ,$80.00 
Dancefloor Install,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Dancefloor Install,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Dancefloor Install,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Dancefloor Install,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Dancefloor Install,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Dancefloor Install,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Flower Arch,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Flower Arch,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Flower Arch,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Flower Arch,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Flower Ground Meadow,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Flower Ground Meadow,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Flower Ground Meadow,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Flower Ground Meadow,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Flower Ground Meadow,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Flower Ground Meadow,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Flower Ground Meadow,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Flower Ground Meadow,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Flower Ground Meadow,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Flower Ground Meadow,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Flower Ground Meadow,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Flower Ground Meadow,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Flower Ground Meadow,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Flower Ground Meadow,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Flower Ground Meadow,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Flower Ground Meadow,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Flower Ground Meadow,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Flower Ground Meadow,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Flower Ground Meadow,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Flower Ground Meadow,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Flower Ground Meadow,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Flower Ground Meadow,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Flower Ground Meadow,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Flower Ground Meadow,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Flower Ground Meadow,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Flower Ground Meadow,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Flower Ground Meadow,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Flower Ground Meadow,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Flower Ground Meadow,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Flower Ground Meadow,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Flower Ground Meadow,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Flower Ground Meadow,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Flower Ground Meadow,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Flower Ground Meadow,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Flower Ground Meadow,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Flower Ground Meadow,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Flower Ground Meadow,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Flower Ground Meadow,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Flower Ground Meadow,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Flower Ground Meadow,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Flower Ground Meadow,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Flower Ground Meadow,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Flower Ground Meadow,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Flower Ground Meadow,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Flower Ground Meadow,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Flower Ground Meadow,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Flower Ground Meadow,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Flower Ground Meadow,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Flower Ground Meadow,$800.00 ,1,$800.00 ,$240.00 ,$80.00 
Small Arrangement,$55.00 ,15,$825.00 ,$247.50 ,$165.00 
Small Arrangement,$75.00 ,11,$825.00 ,$247.50 ,$165.00 
Small Arrangement,$75.00 ,11,$825.00 ,$247.50 ,$165.00 
Small Arrangement,$75.00 ,11,$825.00 ,$247.50 ,$165.00 
Bridesmaid Bouquet,$60.00 ,14,$840.00 ,$252.00 ,$168.00 
Dancefloor Install,$850.00 ,1,$850.00 ,$255.00 ,$85.00 
Dancefloor Install,$850.00 ,1,$850.00 ,$255.00 ,$85.00 
Dancefloor Install,$850.00 ,1,$850.00 ,$255.00 ,$85.00 
Dancefloor Install,$850.00 ,1,$850.00 ,$255.00 ,$85.00 
Dancefloor Install,$850.00 ,1,$850.00 ,$255.00 ,$85.00 
Dancefloor Install,$850.00 ,1,$850.00 ,$255.00 ,$85.00 
Dancefloor Install,$850.00 ,1,$850.00 ,$255.00 ,$85.00 
Dancefloor Install,$850.00 ,1,$850.00 ,$255.00 ,$85.00 
Dancefloor Install,$850.00 ,1,$850.00 ,$255.00 ,$85.00 
Medium Arrangement,$125.00 ,7,$875.00 ,$262.50 ,$131.25 
Medium Arrangement,$125.00 ,7,$875.00 ,$262.50 ,$131.25 
Medium Arrangement,$125.00 ,7,$875.00 ,$262.50 ,$131.25 
Medium Arrangement,$125.00 ,7,$875.00 ,$262.50 ,$131.25 
Medium Arrangement,$175.00 ,5,$875.00 ,$262.50 ,$87.50 
Medium Arrangement,$175.00 ,5,$875.00 ,$262.50 ,$87.50 
Medium Arrangement,$175.00 ,5,$875.00 ,$262.50 ,$87.50 
Medium Arrangement,$175.00 ,5,$875.00 ,$262.50 ,$87.50 
Medium Arrangement,$175.00 ,5,$875.00 ,$262.50 ,$87.50 
Bridesmaid Bouquet,$60.00 ,15,$900.00 ,$270.00 ,$180.00 
Small Arrangement,$75.00 ,12,$900.00 ,$270.00 ,$180.00 
Small Arrangement,$75.00 ,12,$900.00 ,$270.00 ,$180.00 
Medium Arrangement,$150.00 ,6,$900.00 ,$270.00 ,$135.00 
Medium Arrangement,$150.00 ,6,$900.00 ,$270.00 ,$135.00 
Medium Arrangement,$150.00 ,6,$900.00 ,$270.00 ,$135.00 
Medium Arrangement,$150.00 ,6,$900.00 ,$270.00 ,$135.00 
Medium Arrangement,$150.00 ,6,$900.00 ,$270.00 ,$135.00 
Cascading Flowers,$300.00 ,3,$900.00 ,$270.00 ,$90.00 
Cascading Flowers,$300.00 ,3,$900.00 ,$270.00 ,$90.00 
Cascading Flowers,$300.00 ,3,$900.00 ,$270.00 ,$90.00 
Cascading Flowers,$300.00 ,3,$900.00 ,$270.00 ,$90.00 
Cascading Flowers,$300.00 ,3,$900.00 ,$270.00 ,$90.00 
Cascading Flowers,$300.00 ,3,$900.00 ,$270.00 ,$90.00 
Cascading Flowers,$300.00 ,3,$900.00 ,$270.00 ,$90.00 
Flower Cloud,$300.00 ,3,$900.00 ,$270.00 ,$90.00 
Cascading Flowers,$450.00 ,2,$900.00 ,$270.00 ,$90.00 
